epoch,epochs,mode,lr,batch_count,loss_rul,adv_loss,fea_loss,out_loss,latent_loss,recon_loss,smooth_loss,decor_loss,mono_loss,latent_factor,mono_factor,rmse,ema_rmse,selected_rmse,best_rmse,is_best,best_source,bad_epochs,epoch_time_sec,elapsed_sec
19,240,latent no-align,0.000175,168,0.041577415307983756,0.0,0.0,0.0,0.005844028383892562,0.27326367600333124,0.1094200982756558,0.21748879676063856,6.780051533150115e-05,0.375,1.0,60.43316212543161,57.075780738187596,57.075780738187596,51.99547291020457,0,ema,4,12.806090921163559,253.11927505210042
20,240,latent no-align,0.000175,168,0.03823202123333301,0.0,0.0,0.0,0.006148976356988507,0.2702947324585347,0.11490853170731238,0.1996383775203001,7.233540613274922e-05,0.4,1.0,57.503424197832445,57.90742691725119,57.503424197832445,51.99547291020457,0,ema,5,11.29552498832345,264.41751780360937
21,240,latent no-align,0.000175,168,0.03532676016246634,0.0,0.0,0.0,0.006376027365192948,0.2632579885068394,0.12712180153245017,0.17512932561692737,7.822943947151846e-05,0.425,1.0,58.75360754220496,58.187444120099535,58.187444120099535,51.99547291020457,0,ema,6,10.780380707234144,275.2005460783839
22,240,latent no-align,0.000175,168,0.033450184899958824,0.0,0.0,0.0,0.006315237224390287,0.24898018475089753,0.14134776902695498,0.15461327029126032,8.090411826006381e-05,0.45,1.0,56.918953987041526,58.23284440024844,56.918953987041526,51.99547291020457,0,ema,7,12.679620150476694,287.88280637562275
23,240,latent no-align,8.75e-05,168,0.05206682790248167,0.0,0.0,0.0,0.010425139007912506,0.41611896827816963,0.12002789694815874,0.2274785711474362,8.407583334788104e-05,0.475,1.0,52.293672856391474,52.72936924293722,52.293672856391474,51.99547291020457,0,ema,8,9.827662009745836,297.71504371240735
24,240,latent no-align,8.75e-05,168,0.05012458793464161,0.0,0.0,0.0,0.008509101961473269,0.29955368648682323,0.12033022319277127,0.230115304301892,7.941711871916639e-05,0.5,1.0,52.14996584507356,52.89794105010517,52.14996584507356,51.99547291020457,0,ema,9,13.229927092790604,310.947655018419
25,240,latent no-align,8.75e-05,168,0.047680677025623265,0.0,0.0,0.0,0.008718163972454411,0.2950923022414957,0.12272856362341415,0.23209027378332048,7.699920747871234e-05,0.525,1.0,54.094727821705035,53.21492900964481,53.21492900964481,51.99547291020457,0,ema,10,10.383564095944166,321.33384643495083
26,240,latent no-align,8.75e-05,168,0.0477295946773319,0.0,0.0,0.0,0.009048253774554246,0.2923406649913107,0.12208782673059475,0.23418107868305274,7.407799378034681e-05,0.55,1.0,54.051526687828684,53.4256123705477,53.4256123705477,51.99547291020457,0,ema,11,11.40307817608118,332.7395747229457
27,240,latent no-align,8.75e-05,168,0.04553805892577484,0.0,0.0,0.0,0.009358479996167478,0.2877653342272554,0.12094615169224285,0.23156757847893805,7.204598508299871e-05,0.575,1.0,54.12767447701902,53.538200069993394,53.538200069993394,51.99547291020457,0,ema,12,12.243091776967049,344.9853350147605
28,240,latent no-align,8.75e-05,168,0.04422586941204611,0.0,0.0,0.0,0.00967127444510836,0.2831446157679671,0.12015571533924058,0.22558777770471006,7.215456965544338e-05,0.6,1.0,52.80086824464452,54.30987124293005,52.80086824464452,51.99547291020457,0,ema,13,10.155194453895092,355.1432022638619
29,240,latent no-align,8.75e-05,168,0.04319694429813396,0.0,0.0,0.0,0.009534458651961316,0.27869617389071555,0.1197762591320844,0.21708380847814537,7.117095204497066e-05,0.6,1.0,55.56065007911193,55.106766260459814,55.106766260459814,51.99547291020457,0,ema,14,13.778235480189323,368.924095235765
30,240,latent no-align,4.375e-05,168,0.052498879753762766,0.0,0.0,0.0,0.016202206623607447,0.5323113124995005,0.11987247539772874,0.22731850677657695,8.509811721610494e-05,0.6,1.0,54.42836152197918,52.59917238799534,52.59917238799534,51.99547291020457,0,ema,15,10.331554904580116,379.2599631398916
31,240,latent no-align,4.375e-05,168,0.05083750937843606,0.0,0.0,0.0,0.011552295331577105,0.35676445191105205,0.11751749969664074,0.24649039469659328,8.295188902030488e-05,0.6,1.0,53.185449849202094,53.656594294470345,53.185449849202094,51.99547291020457,0,ema,16,12.059989284723997,391.322615172714
32,240,latent no-align,4.375e-05,168,0.050322751935926224,0.0,0.0,0.0,0.010857463631379818,0.3166257416208585,0.11757866563718944,0.25152274283270043,7.868888306326145e-05,0.6,1.0,53.690443950802845,54.054202610291874,53.690443950802845,51.99547291020457,0,ema,17,12.043266408145428,403.36852134764194
33,240,latent no-align,4.375e-05,168,0.04914194904267788,0.0,0.0,0.0,0.010867883351498417,0.31320973822758313,0.11958682576992682,0.24899275494473322,7.694590606531295e-05,0.6,1.0,55.80061990206568,54.11666843249468,54.11666843249468,51.99547291020457,0,ema,18,10.215828254818916,413.5869955085218
34,240,latent no-align,4.375e-05,168,0.04735415916712511,0.0,0.0,0.0,0.01082349949449833,0.3129813756261553,0.12115758409102757,0.24694164895585605,7.652903293222022e-05,0.6,1.0,53.117414345311815,54.12596156355576,53.117414345311815,51.99547291020457,0,ema,19,12.894808821380138,426.48449678346515
35,240,latent no-align,4.375e-05,168,0.04727592640778139,0.0,0.0,0.0,0.010670451386388214,0.3109949676408654,0.12334666396712973,0.2460162899501267,7.587670890123783e-05,0.6,1.0,54.999176537358295,54.2922508552434,54.2922508552434,51.99547291020457,0,ema,20,10.169028591364622,436.6562019959092
36,240,latent no-align,4.375e-05,168,0.04657891401577564,0.0,0.0,0.0,0.010484840942635423,0.3076279046280043,0.12405528509545893,0.24490844733303502,7.487304329905393e-05,0.6,1.0,54.91556653460842,54.211555941093245,54.211555941093245,51.99547291020457,0,ema,21,12.157467521727085,448.8163315318525
37,240,latent no-align,2.1875e-05,168,0.053107602144813255,0.0,0.0,0.0,0.019935758196793142,0.6454049192723774,0.12085952405773458,0.2201282720835436,8.325055287492606e-05,0.6,1.0,53.09608916540537,52.00769375467983,52.00769375467983,51.99547291020457,0,ema,22,11.567035749554634,460.38798443973064
38,240,latent no-align,2.1875e-05,168,0.05176192663964771,0.0,0.0,0.0,0.015422296111604996,0.5196962166754973,0.11682909753705774,0.23387676078294004,8.530359497984006e-05,0.6,1.0,54.158542524892255,52.90465729074945,52.90465729074945,51.99547291020457,0,ema,23,10.861332591623068,471.2519741281867
39,240,latent no-align,2.1875e-05,168,0.051180924843287186,0.0,0.0,0.0,0.013566141554509244,0.45091829182846205,0.11483674931029479,0.2456640254351355,8.374356258129756e-05,0.6,1.0,54.19999781611707,53.80754989675713,53.80754989675713,51.99547291020457,0,ema,24,12.698647543787956,483.9532681442797
40,240,latent no-align,2.1875e-05,168,0.04982043784998712,0.0,0.0,0.0,0.012658280514491102,0.4048605994099662,0.11429547997457641,0.2551961025844018,8.237077058549316e-05,0.6,1.0,55.707363623477306,54.60357550141195,54.60357550141195,51.99547291020457,0,ema,25,10.572018940001726,494.5279107429087
41,240,latent no-align,2.1875e-05,168,0.049871216173328105,0.0,0.0,0.0,0.012033581079560377,0.37044117635204676,0.11387488135092315,0.26093934813425657,7.954010249834807e-05,0.6,1.0,55.90564835732873,55.10923507267596,55.10923507267596,51.99547291020457,0,ema,26,12.223310191184282,506.75386169552803
42,240,latent no-align,2.1875e-05,168,0.048884013068995306,0.0,0.0,0.0,0.011740937618361343,0.3487198404258206,0.11390830558680352,0.26523731116737637,7.795751549738703e-05,0.6,1.0,56.196269046678275,55.53371861493748,55.53371861493748,51.99547291020457,0,ema,27,10.930397931486368,517.6869023106992
43,240,latent no-align,2.1875e-05,168,0.04863391628134109,0.0,0.0,0.0,0.011584505028579207,0.3358070147889001,0.11369750635432345,0.2679565918764898,7.728585110488071e-05,0.6,1.0,56.44159668640986,55.905565322170645,55.905565322170645,51.99547291020457,0,ema,28,10.12158353254199,527.8110812194645
